Timestamp,Elapsed_Sec,RSS_MB,VIRT_MB,Delta_CPU_Pct
20260710_022818,1893.16,399.26,514.75,98.9
20260710_022819,1894.16,327.19,438.2,99.9
20260710_022820,1895.16,327.31,437.82,99.8
20260710_022821,1896.16,327.38,437.82,99.9
20260710_022822,1897.17,327.38,437.82,99.9
20260710_022823,1898.17,335.62,446.96,100.8
20260710_022824,1899.17,358.14,469.43,98.9
20260710_022825,1900.17,422.29,533.48,99.9
20260710_022826,1901.17,435.21,546.1,100.9
20260710_022827,1902.17,463.43,575.14,98.8
20260710_022828,1903.18,417.62,525.53,99.9
20260710_022829,1904.18,415.69,522.6,100.9
20260710_022830,1905.18,430.16,538.2,98.9
20260710_022831,1906.18,430.18,538.2,99.9
20260710_022832,1907.18,71.61,110.05,-1545.2
20260710_022833,1908.18,235.39,351.13,81.9
20260710_022834,1909.18,337.15,454.01,99.9
20260710_022835,1910.18,245.19,356.86,99.9
20260710_022836,1911.18,251.4,358.96,99.9
20260710_022837,1912.19,158.92,272.59,-355.6
20260710_022838,1913.19,276.91,390.12,100.9
20260710_022839,1914.19,223.49,327.71,98.9
20260710_022840,1915.19,208.67,322.71,-154.8
20260710_022841,1916.19,307.48,420.52,98.9
20260710_022842,1917.19,273.08,385.18,99.7
20260710_022843,1918.19,275.61,386.67,99.9
20260710_022844,1919.2,279.88,391.17,99.9
20260710_022845,1920.2,282.18,393.23,99.9
20260710_022846,1921.2,330.7,445.44,99.9
20260710_022847,1922.2,309.34,419.14,99.9
20260710_022848,1923.2,317.59,424.28,99.9
20260710_022849,1924.2,334.2,441.59,99.9
20260710_022850,1925.2,187.74,302.56,-918.0
20260710_022851,1926.2,295.78,408.91,100.9
20260710_022852,1927.21,252.86,363.94,98.9
20260710_022853,1928.21,254.05,364.94,99.9
20260710_022854,1929.21,272.6,384.83,100.9
20260710_022855,1930.21,274.14,380.81,99.9
20260710_022856,1931.21,151.15,265.73,-530.3
20260710_022857,1932.21,281.68,394.92,99.9
20260710_022858,1933.21,375.35,490.72,99.9
20260710_022859,1934.21,311.81,422.48,100.9
20260710_022900,1935.22,314.95,424.61,99.9
20260710_022901,1936.22,315.02,424.61,99.8
20260710_022902,1937.22,317.09,426.61,99.9
20260710_022903,1938.22,320.12,430.52,99.9
20260710_022904,1939.22,336.46,446.69,99.9
20260710_022905,1940.22,353.81,464.07,99.9
20260710_022906,1941.22,416.63,526.65,99.9
20260710_022907,1942.22,429.64,539.19,99.9
20260710_022908,1943.23,391.18,497.66,99.9
20260710_022909,1944.23,426.2,532.28,99.9
20260710_022910,1945.23,426.27,532.28,100.9
20260710_022911,1946.23,426.67,532.28,99.9
20260710_022912,1947.23,209.21,321.85,-1453.3
20260710_022913,1948.23,243.2,350.19,100.8
20260710_022914,1949.23,242.95,349.93,99.8
20260710_022915,1950.24,247.65,354.07,99.9
20260710_022916,1951.24,251.22,353.43,99.9
20260710_022917,1952.24,151.37,265.36,-447.3
20260710_022918,1953.24,117.29,234.64,-23.9
20260710_022919,1954.24,214.54,323.05,99.9
20260710_022920,1955.24,219.97,338.12,99.9
20260710_022921,1956.24,220.94,325.24,100.9
20260710_022922,1957.25,192.72,307.52,-246.5
20260710_022923,1958.25,305.75,418.75,99.9
20260710_022924,1959.25,294.22,406.23,100.9
20260710_022925,1960.25,297.79,408.86,98.9
20260710_022926,1961.25,301.95,413.48,99.9
20260710_022927,1962.25,300.13,411.48,99.9
20260710_022928,1963.25,333.91,444.86,99.9
20260710_022929,1964.25,313.17,420.36,99.9
20260710_022930,1965.26,320.45,427.36,100.8
20260710_022931,1966.26,124.54,242.18,-848.1
20260710_022932,1967.26,171.95,278.72,99.9
20260710_022933,1968.26,132.23,247.41,-92.9
20260710_022934,1969.26,261.54,374.75,99.9
20260710_022935,1970.26,272.27,378.95,99.9
20260710_022936,1971.26,274.02,380.45,100.9
20260710_022937,1972.27,278.09,383.46,98.8
20260710_022938,1973.27,103.95,234.94,-412.4
20260710_022939,1974.27,120.85,237.32,4.0
20260710_022940,1975.27,249.32,363.41,98.9
20260710_022941,1976.27,349.35,464.99,100.9
20260710_022942,1977.27,275.44,386.43,99.8
20260710_022943,1978.28,275.77,386.43,99.8
20260710_022944,1979.28,280.0,391.06,99.9
20260710_022945,1980.28,293.93,404.83,99.9
20260710_022946,1981.28,324.13,434.28,99.9
20260710_022947,1982.28,302.4,408.99,100.9
20260710_022948,1983.28,334.12,440.52,99.9
20260710_022949,1984.28,105.33,235.8,-903.0
20260710_022950,1985.28,166.03,278.6,32.0
20260710_022951,1986.29,153.25,266.36,-9.0
20260710_022952,1987.29,165.34,278.82,10.0
20260710_022953,1988.29,288.92,402.28,98.9
20260710_022954,1989.29,384.74,499.92,99.8
20260710_022955,1990.29,492.0,606.75,99.9
20260710_022956,1991.29,331.77,441.04,100.9
20260710_022957,1992.29,330.04,439.04,99.9
20260710_022958,1993.29,330.25,439.04,99.9
20260710_022959,1994.3,340.52,450.07,99.9
20260710_023000,1995.3,358.28,467.7,100.9
20260710_023001,1996.3,365.59,474.89,98.9
20260710_023002,1997.3,372.05,481.22,100.7
20260710_023003,1998.3,378.12,487.21,99.7
20260710_023004,1999.31,397.2,510.83,99.8
20260710_023005,2000.31,441.9,550.39,99.9
20260710_023006,2001.31,413.76,521.39,99.9
20260710_023007,2002.31,416.6,521.39,99.9
20260710_023008,2003.31,420.07,524.7,99.9
20260710_023009,2004.31,437.93,542.64,99.9
20260710_023010,2005.31,168.2,281.71,-1698.9
20260710_023011,2006.31,228.45,334.97,99.9
20260710_023012,2007.32,230.5,336.97,99.9
20260710_023013,2008.32,237.38,339.84,100.9
20260710_023014,2009.32,208.07,319.8,-262.7
20260710_023015,2010.32,217.54,324.96,100.9
20260710_023016,2011.32,228.45,335.68,98.9
20260710_023017,2012.32,222.1,325.33,99.9
20260710_023018,2013.32,118.0,235.3,-369.2
20260710_023019,2014.32,192.32,300.8,99.9
20260710_023020,2015.33,163.45,275.64,-70.9
20260710_023021,2016.33,208.41,316.0,99.9
20260710_023022,2017.33,218.33,326.48,100.9
20260710_023023,2018.33,140.76,251.25,-218.7
20260710_023024,2019.33,184.72,292.63,71.9
20260710_023025,2020.33,221.94,334.29,-12.0
20260710_023026,2021.33,210.15,318.41,99.9
20260710_023027,2022.33,216.11,320.41,99.9
20260710_023028,2023.34,203.47,313.35,-185.8
20260710_023029,2024.34,207.05,315.72,100.9
20260710_023030,2025.34,214.56,319.23,98.8
20260710_023031,2026.34,149.12,263.68,-263.3
20260710_023032,2027.34,270.83,384.64,100.9
20260710_023033,2028.34,240.69,348.21,99.9
20260710_023034,2029.34,241.69,349.21,99.9
20260710_023035,2030.35,244.32,351.96,99.9
20260710_023036,2031.35,280.21,387.84,99.8
20260710_023037,2032.35,284.41,388.55,99.9
20260710_023038,2033.35,284.85,388.55,99.9
20260710_023039,2034.35,180.23,288.68,-669.5
20260710_023040,2035.36,210.73,324.58,16.0
20260710_023041,2036.36,235.6,344.19,99.9
20260710_023042,2037.36,238.74,346.31,99.9
20260710_023043,2038.36,244.52,348.03,99.9
20260710_023044,2039.36,24.96,56.21,-370.6
20260710_023045,2040.36,104.53,257.71,0.0
20260710_023046,2041.36,162.37,271.68,52.9
20260710_023047,2042.36,137.16,254.0,-37.9
20260710_023048,2043.37,136.5,251.71,1.0
20260710_023049,2044.37,77.24,228.69,-16.0
20260710_023050,2045.37,235.82,350.77,88.9
20260710_023051,2046.37,225.81,334.5,99.8
20260710_023052,2047.37,228.5,337.12,100.8
20260710_023053,2048.37,260.66,369.06,99.9
20260710_023054,2049.38,283.91,388.6,99.9
20260710_023055,2050.38,104.57,257.84,-489.4
20260710_023056,2051.38,178.69,286.54,51.9
20260710_023057,2052.38,106.09,236.27,-48.9
20260710_023058,2053.38,214.75,324.79,91.8
20260710_023059,2054.38,225.24,336.0,99.9
20260710_023100,2055.38,101.82,232.54,-192.7
20260710_023101,2056.39,191.94,300.02,89.9
20260710_023102,2057.39,132.36,247.65,-78.8
20260710_023103,2058.39,191.1,299.29,100.8
20260710_023104,2059.39,197.57,301.22,99.8
20260710_023105,2060.39,200.11,311.54,-147.8
20260710_023106,2061.4,241.36,348.01,100.8
20260710_023107,2062.4,239.98,346.63,99.8
20260710_023108,2063.4,242.24,349.07,99.8
20260710_023109,2064.4,252.56,358.89,99.8
20260710_023110,2065.4,269.65,375.79,99.8
20260710_023111,2066.41,261.58,366.97,99.8
20260710_023112,2067.41,265.28,367.42,99.8
20260710_023113,2068.41,267.35,369.3,99.9
20260710_023114,2069.41,54.91,228.53,-865.1
20260710_023115,2070.41,244.95,359.48,89.8
20260710_023116,2071.42,246.68,356.38,99.8
20260710_023117,2072.42,248.8,358.75,99.8
20260710_023118,2073.42,274.71,383.54,99.8
20260710_023119,2074.42,295.95,401.16,99.8
20260710_023120,2075.42,317.36,422.67,100.8
20260710_023121,2076.43,137.4,252.49,-574.7
20260710_023122,2077.43,173.74,287.51,23.0
20260710_023123,2078.43,181.95,290.6,18.9
20260710_023124,2079.43,41.41,79.55,-54.9
20260710_023125,2080.43,107.09,238.25,3.0
20260710_023126,2081.44,131.09,246.46,7.0
20260710_023127,2082.44,168.87,282.56,22.0
20260710_023128,2083.44,178.71,292.1,13.0
20260710_023129,2084.44,185.59,294.32,14.0
20260710_023130,2085.44,184.56,292.78,13.0
20260710_023131,2086.45,184.8,289.68,-9.0
20260710_023132,2087.45,127.03,243.47,-55.9
20260710_023133,2088.45,157.19,270.87,20.0
20260710_023134,2089.45,180.55,289.58,20.0
20260710_023135,2090.45,41.36,79.47,-47.9
20260710_023136,2091.45,101.3,232.39,0.0
20260710_023137,2092.46,128.66,244.52,9.0
20260710_023138,2093.46,145.96,260.46,14.0
20260710_023139,2094.46,175.4,288.79,16.0
20260710_023140,2095.46,183.58,292.08,20.0
20260710_023141,2096.47,183.64,292.55,14.9
20260710_023142,2097.47,41.33,80.04,-71.9
20260710_023143,2098.47,145.68,260.21,20.0
20260710_023144,2099.47,180.4,293.32,23.0
20260710_023145,2100.47,184.21,292.06,18.0
20260710_023146,2101.47,116.5,234.85,-57.9
20260710_023147,2102.48,128.09,244.13,5.0
20260710_023148,2103.48,154.02,267.78,18.0
20260710_023149,2104.48,130.71,246.4,-15.0
20260710_023150,2105.48,270.29,383.66,99.9
20260710_023151,2106.48,363.59,479.04,99.9
20260710_023152,2107.48,243.39,353.6,99.9
20260710_023153,2108.48,258.73,368.57,99.8
20260710_023154,2109.49,266.47,372.59,100.9
20260710_023155,2110.49,196.03,311.22,-457.3
20260710_023156,2111.49,320.21,433.27,99.8
20260710_023157,2112.49,415.44,531.37,99.9
20260710_023158,2113.49,303.16,413.56,99.9
20260710_023159,2114.49,302.94,412.56,100.9
20260710_023200,2115.49,302.94,412.56,99.9
20260710_023201,2116.5,306.07,415.68,99.8
20260710_023202,2117.5,345.23,456.04,100.9
20260710_023203,2118.5,314.95,423.5,99.9
20260710_023204,2119.5,326.81,432.54,99.9
20260710_023205,2120.5,339.14,445.01,98.9
20260710_023206,2121.5,152.65,267.52,-1028.8
20260710_023207,2122.5,282.65,396.32,99.9
20260710_023208,2123.5,246.82,358.05,99.9
20260710_023209,2124.51,249.2,360.31,99.9
20260710_023210,2125.51,110.36,240.95,-321.6
20260710_023211,2126.51,244.35,359.1,88.9
20260710_023212,2127.51,331.51,448.94,100.8
20260710_023213,2128.51,269.68,380.63,99.8
20260710_023214,2129.51,270.81,381.25,99.9
20260710_023215,2130.52,270.9,381.75,99.8
20260710_023216,2131.52,294.4,404.45,99.8
20260710_023217,2132.52,301.15,407.53,99.9
20260710_023218,2133.52,143.37,258.05,-672.1
20260710_023219,2134.52,276.2,390.19,99.8
20260710_023220,2135.52,370.57,486.18,99.7
20260710_023221,2136.53,458.07,571.14,99.7
20260710_023222,2137.53,558.16,672.71,99.8
20260710_023223,2138.53,368.02,476.38,99.9
20260710_023224,2139.53,372.96,481.0,100.8
20260710_023225,2140.53,373.2,481.0,98.9
20260710_023226,2141.54,382.83,490.61,99.8
20260710_023227,2142.54,398.32,506.1,100.7
20260710_023228,2143.54,406.7,514.48,99.8
20260710_023229,2144.54,468.7,576.29,99.9
20260710_023230,2145.54,469.26,576.29,100.8
20260710_023231,2146.55,431.47,537.34,98.7
20260710_023232,2147.55,438.19,541.57,100.8
20260710_023233,2148.55,450.05,553.48,100.8
20260710_023234,2149.55,480.45,583.82,98.8
20260710_023235,2150.56,153.47,267.79,-1591.2
20260710_023236,2151.56,272.29,385.75,99.9
20260710_023237,2152.56,365.6,481.31,99.8
20260710_023238,2153.56,471.65,585.41,99.9
20260710_023239,2154.56,309.5,418.36,98.8
20260710_023240,2155.57,309.51,418.36,99.7
20260710_023241,2156.57,311.57,420.36,100.7
20260710_023242,2157.57,311.57,420.36,99.8
20260710_023243,2158.57,350.6,464.28,99.9
20260710_023244,2159.57,324.69,432.24,99.8
20260710_023245,2160.58,336.39,440.83,99.9
20260710_023246,2161.58,360.35,464.86,99.8
20260710_023247,2162.58,200.85,315.37,-1059.2
20260710_023248,2163.58,308.25,422.35,99.7
20260710_023249,2164.58,259.07,370.14,99.9
20260710_023250,2165.59,260.32,371.14,99.8
20260710_023251,2166.59,272.01,382.82,99.7
20260710_023252,2167.59,270.46,377.24,99.8
20260710_023253,2168.59,39.03,105.73,-567.3
20260710_023254,2169.59,229.69,343.37,84.8
20260710_023255,2170.6,323.27,436.16,98.7
20260710_023256,2171.6,419.89,535.71,100.7
20260710_023257,2172.6,310.19,420.76,99.7
20260710_023258,2173.6,310.38,420.76,100.8
20260710_023259,2174.61,308.38,418.76,99.9
20260710_023300,2175.61,348.2,459.5,98.9
20260710_023301,2176.61,423.64,534.76,100.9
20260710_023302,2177.61,423.64,534.76,99.8
20260710_023303,2178.61,423.64,534.76,99.9
20260710_023304,2179.61,423.64,534.76,99.8
20260710_023305,2180.61,443.09,555.51,99.9
20260710_023306,2181.62,443.2,555.51,100.9
20260710_023307,2182.62,435.37,547.5,98.9
20260710_023308,2183.62,435.43,547.5,100.9
20260710_023309,2184.62,435.44,547.5,99.8
20260710_023310,2185.62,435.69,547.5,99.9
20260710_023311,2186.62,435.88,547.5,99.9
20260710_023312,2187.63,435.88,547.5,99.9
20260710_023313,2188.63,435.88,547.5,99.9
20260710_023314,2189.63,422.16,531.58,99.9
20260710_023315,2190.63,449.49,558.03,99.9
20260710_023316,2191.63,486.01,594.04,100.9
20260710_023317,2192.63,513.9,625.12,98.9
20260710_023319,2193.63,538.1,648.93,100.9
20260710_023320,2194.63,538.74,648.93,99.9
20260710_023321,2195.64,538.74,648.93,99.9
20260710_023322,2196.64,540.91,648.93,99.7
20260710_023323,2197.64,145.79,260.13,-2762.1
20260710_023324,2198.64,254.14,368.16,98.8
20260710_023325,2199.64,250.09,358.02,99.9
20260710_023326,2200.64,250.71,358.64,100.8
20260710_023327,2201.65,283.2,391.45,98.9
20260710_023328,2202.65,267.68,374.66,99.7
20260710_023329,2203.65,292.93,396.94,99.9
20260710_023330,2204.65,100.11,231.11,-619.9
20260710_023331,2205.65,239.31,351.58,91.9
20260710_023332,2206.66,218.12,325.5,99.8
20260710_023333,2207.66,229.17,336.55,98.7
20260710_023334,2208.66,224.18,327.5,99.8
20260710_023335,2209.66,136.29,251.22,-375.6
20260710_023336,2210.66,155.29,269.7,12.0
20260710_023337,2211.67,156.21,270.77,1.0
20260710_023338,2212.67,137.34,252.29,-13.0
20260710_023339,2213.67,192.16,296.25,100.8
20260710_023340,2214.67,176.88,289.98,-73.8
20260710_023341,2215.67,290.85,403.91,99.9
20260710_023342,2216.68,385.18,500.39,99.9
20260710_023343,2217.68,319.11,429.81,100.8
20260710_023344,2218.68,322.3,432.06,99.9
20260710_023345,2219.68,322.55,432.31,99.8
20260710_023346,2220.68,322.56,432.31,99.8
20260710_023347,2221.68,335.02,445.5,99.9
20260710_023348,2222.69,352.3,462.64,99.7
20260710_023349,2223.69,366.55,476.71,99.9
20260710_023350,2224.69,430.31,540.33,99.8
20260710_023351,2225.69,436.88,546.1,100.9
20260710_023352,2226.69,399.02,504.98,99.8
20260710_023353,2227.69,421.37,527.13,98.8
20260710_023354,2228.7,428.19,533.99,99.9
20260710_023355,2229.7,448.91,556.58,100.8
20260710_023356,2230.7,118.07,235.14,-1536.3
20260710_023357,2231.7,253.79,367.17,99.9
20260710_023358,2232.7,361.02,473.17,99.9
20260710_023359,2233.7,286.77,394.06,99.9
20260710_023400,2234.7,286.91,394.06,99.8
20260710_023401,2235.71,287.72,394.81,99.9
20260710_023402,2236.71,293.47,400.65,99.9
20260710_023403,2237.71,312.15,420.18,99.9
20260710_023404,2238.71,334.71,442.53,100.9
20260710_023405,2239.71,418.62,540.74,98.9
20260710_023406,2240.71,431.46,553.25,100.9
20260710_023407,2241.71,378.71,485.25,99.9
20260710_023408,2242.71,395.01,498.59,99.9
20260710_023409,2243.72,405.58,509.21,99.9
20260710_023410,2244.72,415.41,520.52,100.9
20260710_023411,2245.72,415.68,520.52,99.8
20260710_023412,2246.72,55.74,228.45,-1502.6
20260710_023413,2247.72,239.39,353.38,88.9
20260710_023414,2248.72,337.93,453.66,98.9
20260710_023415,2249.72,302.94,415.46,99.9
20260710_023416,2250.73,315.03,424.96,99.8
20260710_023417,2251.73,315.34,425.21,99.9
20260710_023418,2252.73,315.34,425.21,100.9
20260710_023419,2253.73,328.89,439.56,99.8
20260710_023420,2254.73,352.41,462.89,99.7
20260710_023421,2255.74,438.64,565.09,99.8
20260710_023422,2256.74,453.73,579.64,99.9
20260710_023423,2257.74,402.6,511.64,100.9
20260710_023424,2258.74,414.25,520.31,99.9
20260710_023425,2259.74,417.75,523.75,99.9
20260710_023426,2260.74,443.22,549.25,99.9
20260710_023427,2261.74,195.88,351.84,-1363.3
20260710_023428,2262.75,219.93,333.57,55.9
20260710_023429,2263.75,330.73,444.07,98.8
20260710_023430,2264.75,251.38,359.12,99.8
20260710_023431,2265.75,264.86,372.46,99.7
20260710_023432,2266.75,272.64,375.95,100.8
20260710_023433,2267.75,27.58,59.84,-480.5
20260710_023434,2268.76,164.8,279.6,33.0
20260710_023435,2269.76,280.71,393.98,98.7
20260710_023436,2270.76,230.78,338.11,99.9
20260710_023437,2271.76,235.18,341.45,100.8
20260710_023438,2272.76,118.28,235.68,-326.6
20260710_023439,2273.76,255.09,370.09,98.8
20260710_023440,2274.77,237.62,345.91,99.9
20260710_023441,2275.77,239.82,347.91,99.9
20260710_023442,2276.77,245.36,353.58,100.9
20260710_023443,2277.77,275.99,384.65,98.8
20260710_023444,2278.77,313.38,417.34,99.9
20260710_023445,2279.77,116.12,234.26,-600.3
20260710_023446,2280.77,251.61,365.24,98.9
20260710_023447,2281.78,253.42,363.47,99.9
20260710_023448,2282.78,261.74,368.69,100.9
20260710_023449,2283.78,262.97,370.19,99.9
20260710_023450,2284.78,267.24,374.2,99.7
20260710_023451,2285.78,308.62,415.45,99.9
20260710_023452,2286.78,314.13,417.08,99.9
20260710_023453,2287.78,107.25,238.23,-699.2
20260710_023454,2288.79,242.3,356.47,89.9
20260710_023455,2289.79,222.82,330.45,98.8
20260710_023456,2290.79,231.04,338.15,99.9
20260710_023457,2291.79,164.92,279.44,-257.7
20260710_023458,2292.79,281.18,393.94,99.9
20260710_023459,2293.79,241.33,348.54,99.9
20260710_023500,2294.79,257.05,364.26,99.9
20260710_023501,2295.8,250.34,353.29,99.8
20260710_023502,2296.8,179.13,293.24,-389.2
20260710_023503,2297.8,289.59,403.21,100.8
20260710_023504,2298.8,238.09,346.08,99.9
20260710_023505,2299.8,240.16,348.08,99.9
20260710_023506,2300.8,261.83,368.31,99.9
20260710_023507,2301.81,114.01,233.3,-442.5
20260710_023508,2302.81,246.99,361.01,99.9
20260710_023509,2303.81,235.51,343.64,99.9
20260710_023510,2304.81,238.57,346.65,99.9
20260710_023511,2305.81,238.57,346.64,99.9
20260710_023512,2306.81,254.53,362.29,98.9
20260710_023513,2307.81,277.75,382.16,101.9
20260710_023514,2308.81,133.44,249.11,-590.2
20260710_023515,2309.81,104.9,257.83,-13.0
20260710_023516,2310.82,187.75,295.06,52.9
20260710_023517,2311.82,105.51,257.64,-52.9
20260710_023518,2312.82,189.54,297.17,89.9
20260710_023519,2313.82,153.7,267.63,-65.9
20260710_023520,2314.82,139.81,295.39,-20.0
20260710_023521,2315.82,170.56,279.91,66.9
20260710_023522,2316.82,188.18,344.05,-49.9
20260710_023523,2317.83,206.85,320.48,55.9
20260710_023524,2318.83,303.95,418.15,100.9
20260710_023525,2319.83,294.95,404.67,99.9
20260710_023526,2320.83,293.32,402.66,99.9
20260710_023527,2321.83,310.62,419.91,99.9
20260710_023528,2322.83,333.31,443.41,100.9
20260710_023529,2323.83,379.66,489.57,98.8
20260710_023530,2324.84,388.7,498.65,100.8
20260710_023531,2325.84,394.14,503.92,99.9
20260710_023532,2326.84,405.09,514.76,99.9
20260710_023533,2327.84,549.14,658.73,99.9
20260710_023534,2328.84,584.29,693.7,100.9
20260710_023535,2329.84,584.41,693.7,99.9
20260710_023536,2330.84,619.93,729.14,99.9
20260710_023537,2331.85,620.43,729.14,99.9
20260710_023538,2332.85,516.66,625.0,98.9
20260710_023539,2333.85,519.53,625.0,100.8
20260710_023540,2334.85,519.82,625.0,99.9
20260710_023541,2335.85,519.89,625.0,99.9
20260710_023542,2336.85,520.02,625.0,99.9
20260710_023543,2337.85,520.02,625.0,99.9
20260710_023544,2338.86,521.06,627.04,99.9
20260710_023545,2339.86,549.08,656.52,99.8
20260710_023546,2340.86,558.71,664.77,99.9
20260710_023547,2341.86,82.6,257.31,-2376.4
20260710_023548,2342.86,186.97,343.33,20.0
20260710_023549,2343.86,183.94,291.54,62.9
20260710_023550,2344.86,105.17,257.83,-81.9
20260710_023551,2345.86,185.32,293.49,63.9
20260710_023552,2346.87,161.55,276.57,-32.0
20260710_023553,2347.87,27.54,59.84,-32.0
20260710_023554,2348.87,199.67,306.97,88.9
20260710_023555,2349.87,149.74,259.93,-62.9
20260710_023556,2350.87,104.43,257.83,-26.0
20260710_023557,2351.87,190.84,298.93,58.9
20260710_023558,2352.87,145.84,255.73,-40.9
20260710_023559,2353.88,105.07,257.83,-17.0
20260710_023600,2354.88,99.89,229.3,2.0
20260710_023601,2355.88,247.46,360.93,99.9
20260710_023602,2356.88,269.77,377.5,98.9
20260710_023603,2357.88,271.91,379.0,100.9
20260710_023604,2358.88,276.98,380.58,99.9
20260710_023605,2359.88,146.84,255.53,-383.6
20260710_023606,2360.88,156.53,269.5,19.0
20260710_023607,2361.89,105.26,257.83,-35.9
20260710_023608,2362.89,145.53,261.07,18.0
20260710_023609,2363.89,109.16,239.38,-14.0
20260710_023610,2364.89,201.58,310.57,90.9
20260710_023611,2365.89,149.8,264.61,-71.9
20260710_023612,2366.89,187.88,343.37,-9.0
20260710_023613,2367.89,217.91,329.42,63.9
20260710_023614,2368.9,225.45,332.09,98.9
20260710_023615,2369.9,242.82,349.02,100.9
20260710_023616,2370.9,234.77,337.46,98.9
20260710_023617,2371.9,148.1,262.72,-350.6
20260710_023618,2372.9,105.58,257.95,-26.0
20260710_023619,2373.9,185.98,293.73,58.9
20260710_023620,2374.9,136.88,246.28,-37.0
20260710_023621,2375.9,152.79,260.16,12.0
20260710_023622,2376.91,154.32,258.43,0.0
20260710_023623,2377.91,161.87,276.9,0.0
20260710_023624,2378.91,35.27,77.51,-34.9
20260710_023625,2379.91,184.85,291.04,92.9
20260710_023626,2380.91,153.0,267.38,-66.9
20260710_023627,2381.91,188.2,344.07,-9.0
20260710_023628,2382.91,185.75,289.59,65.9
20260710_023629,2383.92,34.54,105.74,-82.9
20260710_023630,2384.92,184.48,291.77,50.9
20260710_023631,2385.92,124.74,241.44,-43.9
20260710_023632,2386.92,198.15,302.78,100.9
20260710_023633,2387.92,170.42,283.72,-73.9
20260710_023634,2388.92,187.75,343.68,-18.0
20260710_023635,2389.92,187.86,295.57,64.9
20260710_023636,2390.93,35.09,105.74,-79.8
20260710_023637,2391.93,155.55,260.25,33.0
20260710_023638,2392.93,191.16,304.46,19.0
20260710_023639,2393.93,209.52,318.1,99.9
20260710_023640,2394.93,27.59,59.96,-150.8
20260710_023641,2395.93,194.0,301.82,91.9
20260710_023642,2396.94,121.45,238.47,-84.8
20260710_023643,2397.94,101.48,257.8,-7.0
20260710_023644,2398.94,186.15,294.57,48.9
20260710_023645,2399.94,137.46,254.62,-37.0
20260710_023646,2400.94,157.56,271.56,16.0
20260710_023647,2401.94,211.65,318.49,100.9
20260710_023648,2402.94,161.12,276.45,-99.9
20260710_023649,2403.94,105.45,257.95,-29.0
20260710_023650,2404.95,138.5,255.93,16.0
20260710_023651,2405.95,141.42,258.8,1.0
20260710_023652,2406.95,168.99,280.93,17.0
20260710_023653,2407.95,143.5,300.1,-30.0
20260710_023654,2408.95,105.02,257.95,-3.0
20260710_023655,2409.95,205.34,318.08,62.9
20260710_023656,2410.95,246.86,354.28,99.9
20260710_023657,2411.96,251.39,358.27,99.9
20260710_023658,2412.96,255.51,362.28,99.9
20260710_023659,2413.96,276.14,381.78,99.9
20260710_023700,2414.96,270.56,372.65,99.9
20260710_023701,2415.96,144.87,300.9,-558.3
20260710_023702,2416.96,204.18,316.65,59.9
20260710_023703,2417.96,262.43,370.7,98.9
20260710_023704,2418.96,264.33,370.7,99.9
20260710_023705,2419.97,267.84,374.2,100.9
20260710_023706,2420.97,272.54,378.9,99.8
20260710_023707,2421.97,310.52,416.36,99.9
20260710_023708,2422.97,296.69,398.9,99.9
20260710_023709,2423.97,317.41,419.53,100.9
20260710_023710,2424.97,105.04,257.95,-763.6
20260710_023711,2425.97,168.75,282.02,32.9
20260710_023712,2426.98,209.69,319.15,99.8
20260710_023713,2427.98,27.78,59.96,-133.8
20260710_023714,2428.98,140.34,255.18,19.0
20260710_023715,2429.98,213.4,321.49,100.9
20260710_023716,2430.98,225.16,333.24,98.9
20260710_023717,2431.98,224.25,327.64,99.9
20260710_023718,2432.99,189.46,346.32,-300.6
20260710_023719,2433.99,196.28,304.41,61.9
20260710_023720,2434.99,45.97,84.3,-77.9
20260710_023721,2435.99,140.95,256.5,18.0
20260710_023722,2436.99,48.84,106.46,-12.0
20260710_023723,2437.99,154.75,1220.64,123.9
20260710_023724,2439.0,323.03,1618.22,251.5
20260710_023725,2440.0,537.25,1792.59,153.6
20260710_023726,2441.0,736.23,1996.8,137.8
20260710_023727,2442.0,900.83,2162.56,159.8
20260710_023728,2443.01,934.53,2188.77,237.9
20260710_023729,2444.01,963.06,2217.27,213.5
20260710_023730,2445.01,993.27,2248.14,199.7
20260710_023731,2446.01,1046.89,2302.23,201.7
20260710_023732,2447.01,1069.16,2324.05,201.5
20260710_023733,2448.02,1088.42,2343.03,183.5
20260710_023734,2449.02,266.96,3581.71,-1990.0
20260710_023735,2450.02,442.61,5799.63,139.8
20260710_023736,2451.03,638.69,5896.14,385.3
20260710_023737,2452.03,694.57,5919.47,390.0
20260710_023738,2453.03,718.56,5999.68,365.3
20260710_023739,2454.05,687.5,5905.66,359.8
20260710_023740,2455.05,705.68,5911.87,394.6
20260710_023741,2456.06,264.86,3453.4,-2045.8
20260710_023742,2457.06,180.78,2234.02,-38.9
20260710_023743,2458.06,366.61,35260.92,137.8
20260710_023744,2459.06,440.68,36568.11,181.7
20260710_023745,2460.06,560.95,36934.06,225.5
20260710_023746,2461.07,596.3,36965.39,174.4
20260710_023747,2462.07,708.68,37076.28,150.8
20260710_023748,2463.07,860.5,37227.5,153.8
20260710_023749,2464.07,974.28,37336.07,152.4
20260710_023750,2465.07,991.06,37347.97,179.8
20260710_023751,2466.08,983.2,37349.32,154.8
20260710_023752,2467.08,990.18,37350.0,174.7
20260710_023753,2468.08,1003.21,37360.16,175.6
